CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,539.27,88.07,90.49,-0.00471,-2.53
100,488.04,88.48,90.35,-0.00628,-2.29
100,546.76,88.12,89.92,-0.01100,-2.26
100,478.88,87.75,89.93,-0.01257,-5.02
100,395.55,87.59,89.92,-0.01257,-5.36
100,316.72,88.39,89.92,-0.01257,-2.34
100,241.43,86.83,89.91,-0.00942,-2.34
100,138.31,84.53,89.77,-0.00785,-0.56
100,-8.80,85.94,89.68,-0.00314,-2.30
100,-39.11,90.42,89.56,-0.00314,5.45
100,67.09,88.63,89.18,-0.00157,5.88
100,450.27,91.95,88.07,-0.00157,3.05
100,810.79,95.67,87.80,0.00157,-0.46
100,435.66,94.48,89.89,0.00157,1.38
100,477.91,90.04,89.80,0.00314,3.04
100,647.13,88.09,89.17,0.00314,2.22
100,595.65,89.34,89.32,0.00314,1.10
100,669.30,92.17,89.39,0.00314,-0.94
100,605.81,92.73,90.01,0.00314,0.53
100,654.25,89.18,90.05,0.00314,1.39
100,620.79,89.06,90.05,0.00314,0.92
100,592.64,90.80,90.04,0.00314,-0.74
100,627.84,91.72,90.04,0.00157,-0.79
100,672.80,90.02,90.06,0.00157,-1.26
100,648.55,88.75,90.09,-0.00157,-1.25
100,599.38,88.94,90.09,-0.00314,-1.25
100,559.77,88.76,90.08,-0.00314,-4.52
100,535.71,89.56,90.03,-0.00628,-2.21
100,484.75,86.77,90.00,-0.01257,-0.84
100,357.54,86.05,89.97,-0.01257,-4.49
100,271.80,89.29,89.97,-0.01414,-3.60
100,223.49,87.87,89.94,-0.01100,-3.50
100,136.32,86.22,89.84,-0.00628,-0.60
100,59.37,86.54,89.67,-0.00628,4.56
100,-17.08,86.96,89.57,-0.00314,5.55
100,2.64,88.12,89.26,-0.00157,6.11
100,430.68,92.94,88.17,0.00000,5.32
100,805.55,95.71,88.01,0.00000,-1.33
100,413.56,95.07,90.13,0.00000,1.25
100,618.70,90.62,90.04,0.00157,2.51
100,654.90,88.64,90.04,0.00314,2.83
100,595.58,90.73,90.06,0.00157,1.26
100,640.40,93.21,90.05,0.00157,-0.90
100,710.26,92.03,90.20,0.00157,-0.19
100,607.50,91.19,90.73,0.00314,-0.19
100,583.31,89.70,90.80,0.00314,1.63
100,540.87,89.13,90.78,0.00157,1.09
100,564.46,91.00,90.57,0.00157,0.01
100,607.72,91.92,90.55,0.00157,-1.55
100,621.22,91.09,90.63,0.00000,-1.04
100,581.41,88.86,90.67,-0.00314,-1.40
100,513.14,88.60,90.65,-0.00471,-0.73
100,505.53,88.86,90.42,-0.00628,-1.48
100,549.41,89.38,90.14,-0.01100,-0.66
100,532.06,89.77,90.15,-0.01414,-2.72
100,491.55,88.75,90.13,-0.01414,-4.91
100,470.82,89.13,90.06,-0.01257,-2.48
100,461.93,88.83,89.94,-0.00942,0.18
100,367.80,85.96,89.80,-0.00785,2.76
100,243.52,89.31,89.73,-0.00314,6.31
100,253.92,92.21,89.67,-0.00314,5.05
100,374.41,95.94,89.64,-0.00157,5.37
100,607.65,96.07,89.68,-0.00157,-0.29
100,649.41,94.12,90.29,-0.00157,-0.29
100,607.11,95.29,90.90,-0.00157,0.63
100,654.86,91.88,91.19,0.00000,2.49
100,601.74,89.39,91.33,0.00157,3.05
100,564.04,90.97,91.27,0.00000,1.38
100,599.20,93.55,91.25,0.00000,-0.12
100,668.15,93.12,91.29,0.00157,-0.18
100,665.94,90.72,91.38,0.00157,1.29
100,612.61,89.32,91.37,0.00157,1.29
100,576.68,90.81,91.34,0.00000,-0.18
100,586.85,92.00,91.34,0.00000,-2.05
100,615.10,92.16,91.34,-0.00157,-1.65
100,616.64,91.13,91.34,-0.00314,-1.33
100,539.59,88.81,91.33,-0.00471,-1.35
100,470.89,88.15,91.16,-0.00628,-1.15
100,422.97,89.00,91.06,-0.00942,-2.55
100,351.36,89.52,91.08,-0.01414,-4.95
100,269.93,89.00,91.14,-0.01571,-5.19
100,172.52,86.61,91.16,-0.01571,-4.71
100,-6.85,85.25,91.16,-0.01257,-4.71
100,-211.47,85.67,91.13,-0.00785,-1.24
100,-374.45,86.23,90.99,-0.00785,3.43
100,-361.97,88.10,90.37,-0.00471,4.62
100,54.65,92.58,88.87,-0.00157,5.01
100,810.79,94.79,87.00,0.00000,4.84
100,696.13,93.66,88.52,0.00000,-1.19
100,240.28,94.67,90.54,-0.00157,1.24
100,456.60,90.84,90.02,0.00000,2.36
100,691.46,89.23,89.35,0.00157,2.62
100,542.86,90.72,89.90,0.00157,1.32
100,625.91,92.11,89.85,0.00157,0.39
100,695.04,92.73,89.97,0.00157,0.21
100,680.09,91.70,90.27,0.00157,0.98
100,607.17,90.33,90.53,0.00157,0.72
100,582.58,89.74,90.52,0.00157,0.64
100,585.45,90.66,90.52,0.00000,-1.22
100,601.24,91.09,90.52,0.00000,-1.87
100,619.47,89.68,90.52,-0.00157,-2.09
100,580.66,88.21,90.53,-0.00314,-2.09
100,507.55,87.87,90.48,-0.00471,-3.98
100,521.59,88.70,90.10,-0.00628,-1.66
100,534.19,86.98,89.89,-0.01100,0.40
100,399.80,86.58,89.94,-0.01257,-4.44
100,318.32,90.47,89.94,-0.01414,-4.68
100,314.26,88.63,89.94,-0.01257,-4.39
100,227.34,85.65,89.91,-0.00942,-1.47
100,100.64,84.84,89.74,-0.00785,1.91
100,-7.28,87.14,89.63,-0.00314,2.09
100,38.31,91.59,89.47,-0.00314,5.51
100,343.54,93.38,88.83,0.00000,5.99
100,694.90,91.68,88.21,0.00000,-1.18
100,529.28,92.24,89.22,0.00000,0.67
