SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
10.02,40.93,-4.27,73.48,-4.27,-0.05,0.39,-0.00,0.01,0.00,0.04,-0.00,0.04,-0.38,9.57
372.01,40.93,-4.16,63.51,-4.16,-0.04,0.39,-0.00,0.00,0.00,0.03,0.00,0.48,0.64,8.93
605.57,40.93,-2.11,57.12,-2.11,-0.03,0.13,-0.00,0.01,0.01,0.02,-0.00,0.94,-0.47,10.32
308.37,35.46,-0.01,57.05,-0.01,-0.03,0.00,-0.00,0.00,0.01,0.00,0.00,-0.56,-0.60,10.12
-60.59,35.46,-0.03,57.01,-0.03,-0.03,0.00,-0.00,0.00,0.01,0.00,0.00,-0.17,0.53,9.57
-426.95,35.46,-0.04,56.94,-0.04,-0.03,0.00,-0.00,0.00,0.01,0.00,0.00,0.03,-0.13,9.68
-220.87,92.74,-1.19,55.13,-1.19,-0.03,0.00,-0.00,0.01,0.01,0.01,-0.00,-0.23,-0.19,9.53
717.10,92.74,-0.98,52.13,-0.98,-0.02,0.00,-0.00,0.01,0.01,0.01,-0.00,-0.29,-0.07,9.76
676.92,92.74,4.63,60.72,4.63,-0.03,0.00,-0.00,-0.04,0.01,-0.04,-0.00,0.81,-0.07,10.25
697.81,121.38,2.21,69.42,2.21,-0.04,-0.26,-0.00,0.00,0.00,-0.02,-0.00,-0.36,-0.22,9.62
783.60,121.38,4.53,78.54,4.53,-0.05,-0.26,-0.00,-0.02,0.00,-0.04,-0.00,0.13,0.46,9.68
547.81,121.38,2.90,88.89,2.90,-0.06,-0.39,-0.00,0.00,0.00,-0.03,0.00,0.05,0.58,8.54
415.21,75.68,-0.27,89.63,-0.27,-0.07,-0.13,-0.00,0.01,0.00,0.00,-0.00,-2.71,-0.24,9.90
386.11,75.68,-1.07,87.31,-1.07,-0.07,0.13,-0.00,0.00,0.00,0.01,0.00,0.23,0.41,9.45
436.68,75.68,-1.16,84.59,-1.16,-0.07,0.13,-0.00,0.00,0.00,0.01,0.00,-0.01,-0.56,10.00
766.94,112.85,2.11,86.07,2.11,-0.07,0.00,-0.00,-0.02,0.00,-0.02,0.00,1.47,-0.04,9.64
564.82,112.85,2.90,93.10,2.90,-0.07,-0.26,-0.00,-0.00,-0.00,-0.02,0.00,1.12,0.17,9.46
678.60,71.42,0.89,95.16,0.89,-0.08,-0.13,-0.00,0.00,-0.00,-0.01,-0.00,-1.21,-0.06,10.46
210.30,71.42,-0.29,95.61,-0.29,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.18,0.19,9.44
43.21,71.42,-1.47,92.79,-1.47,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,-0.10,0.02,9.88
232.96,110.72,-2.06,88.08,-2.06,-0.07,0.00,-0.00,0.02,0.00,0.02,-0.00,-0.77,-0.25,9.95
800.78,110.72,0.73,86.26,0.73,-0.07,0.13,-0.00,-0.02,0.00,-0.01,-0.00,1.27,0.07,9.61
521.45,110.72,3.62,94.19,3.62,-0.07,-0.26,-0.00,-0.02,-0.00,-0.04,0.00,1.48,0.23,9.30
787.11,130.37,0.27,95.52,0.27,-0.08,0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-2.35,-0.32,10.46
702.70,130.37,3.82,103.27,3.82,-0.08,-0.13,-0.00,-0.03,-0.00,-0.04,0.00,0.68,0.43,8.50
584.90,130.37,1.36,109.28,1.36,-0.09,-0.13,-0.01,-0.00,-0.00,-0.01,-0.00,0.07,-0.56,10.58
434.57,80.18,0.58,110.29,0.58,-0.10,-0.13,-0.01,0.00,-0.00,-0.01,-0.00,-0.37,0.21,9.59
152.14,80.18,-1.46,107.60,-1.46,-0.10,0.00,-0.00,0.01,-0.00,0.01,0.00,-0.99,-0.06,9.53
105.43,80.18,-2.05,102.91,-2.05,-0.10,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.54,-0.11,9.49
-46.48,55.08,-2.34,97.37,-2.34,-0.09,0.26,-0.00,0.00,-0.00,0.02,-0.00,-0.55,-0.00,9.77
-217.59,55.08,-2.57,91.27,-2.57,-0.08,0.26,-0.00,0.00,-0.00,0.03,-0.00,0.35,-0.04,10.04
