SL_PWM,SL_position
Calculating offsets, do not move MPU6050
-815.94,-457.93
-815.94,-459.40
-815.94,-460.86
-815.94,-462.39
-815.94,-463.89
-815.94,-465.33
-815.94,-466.81
-815.94,-468.27
-815.94,-469.72
-815.94,-471.13
-815.94,-472.54
-815.94,-473.94
-815.94,-475.36
-815.94,-476.79
-815.94,-478.23
-815.94,-479.64
-815.94,-481.00
-815.94,-482.45
-815.94,-483.84
-815.94,-485.20
-815.94,-486.59
-815.94,-487.97
-815.94,-489.31
-815.94,-490.69
-815.94,-492.05
-815.94,-493.46
-815.94,-494.80
-815.94,-496.17
-815.94,-497.54
-815.94,-498.87
-815.94,-500.21
-815.94,-501.61
-815.94,-502.95
-815.94,-504.36
-815.94,-505.70
-815.94,-507.08
-815.94,-508.51
-815.94,-509.87
-815.94,-511.29
-815.94,-512.67
-815.94,-514.08
-815.94,-515.53
-815.94,-516.92
-815.94,-518.34
-815.94,-519.74
-815.94,-521.22
-815.94,-522.66
-815.94,-524.11
-815.94,-525.61
-815.94,-527.04
-815.94,-528.51
-815.94,-529.97
-815.94,-531.48
-815.94,-532.97
815.94,-534.38
815.94,-535.73
815.94,-537.07
815.94,-538.31
815.94,-539.44
815.94,-540.51
815.94,-541.49
815.94,-542.38
815.94,-543.20
815.94,-543.91
815.94,-544.57
815.94,-545.13
815.94,-545.22
815.94,-545.63
815.94,-546.05
815.94,-546.23
815.94,-546.39
815.94,-546.53
815.94,-546.65
815.94,-546.76
815.94,-546.85
815.94,-546.93
815.94,-546.99
815.94,-547.03
815.94,-547.06
815.94,-547.08
815.94,-547.08
815.94,-547.06
815.94,-547.03
815.94,-546.99
815.94,-546.93
815.94,-546.86
815.94,-546.77
815.94,-546.67
815.94,-546.56
815.94,-546.43
815.94,-546.29
815.94,-546.13
815.94,-545.97
815.94,-545.77
815.94,-545.38
815.94,-545.16
815.94,-544.91
815.94,-544.42
815.94,-544.34
815.94,-543.86
815.94,-543.26
815.94,-542.62
815.94,-541.95
815.94,-541.21
815.94,-540.45
815.94,-539.67
815.94,-538.82
815.94,-537.94
815.94,-537.02
815.94,-536.07
815.94,-535.06
815.94,-534.02
815.94,-532.93
815.94,-531.80
815.94,-530.68
815.94,-529.54
815.94,-528.35
815.94,-527.15
815.94,-526.00
815.94,-524.75
-815.94,-523.47
-815.94,-522.30
-815.94,-521.25
-815.94,-520.28
-815.94,-519.40
-815.94,-518.62
-815.94,-517.88
-815.94,-517.25
-815.94,-516.71
-815.94,-516.23
-815.94,-515.84
-815.94,-515.54
-815.94,-515.41
-815.94,-515.31
-815.94,-515.23
-815.94,-515.17
-815.94,-515.13
-815.94,-515.10
-815.94,-515.10
-815.94,-515.11
-815.94,-515.14
-815.94,-515.19
-815.94,-515.26
-815.94,-515.33
-815.94,-515.43
-815.94,-515.53
-815.94,-515.64
-815.94,-515.78
-815.94,-515.82
-815.94,-516.07
-815.94,-516.24
-815.94,-516.60
-815.94,-517.01
-815.94,-517.47
815.94,-517.94
815.94,-518.16
815.94,-518.37
815.94,-518.42
815.94,-518.70
815.94,-518.85
815.94,-518.97
815.94,-519.07
815.94,-519.15
815.94,-519.20
815.94,-519.23
815.94,-519.24
815.94,-519.23
815.94,-519.21
815.94,-519.16
815.94,-519.09
815.94,-519.01
815.94,-518.91
815.94,-518.79
815.94,-518.66
815.94,-518.51
815.94,-518.36
815.94,-518.18
815.94,-518.00
815.94,-517.79
815.94,-517.36
815.94,-517.11
815.94,-516.58
815.94,-516.00
815.94,-515.40
815.94,-514.72
815.94,-514.00
815.94,-513.25
815.94,-512.64
815.94,-511.81
815.94,-510.92
815.94,-509.99
815.94,-509.03
815.94,-508.02
815.94,-506.95
815.94,-505.90
815.94,-504.76
815.94,-503.64
815.94,-502.43
815.94,-501.27
815.94,-500.04
815.94,-498.96
815.94,-497.67
815.94,-496.38
815.94,-495.08
815.94,-493.75
815.94,-492.34
815.94,-490.97
815.94,-489.53
815.94,-488.11
815.94,-486.72
815.94,-485.25
815.94,-483.82
815.94,-482.34
815.94,-480.79
815.94,-479.28
815.94,-477.86
815.94,-476.43
815.94,-474.91
815.94,-473.48
815.94,-472.11
815.94,-470.64
815.94,-469.20
815.94,-467.80
815.94,-466.35
815.94,-464.90
815.94,-463.50
815.94,-462.06
815.94,-460.62
815.94,-459.70
815.94,-457.76
815.94,-456.29
815.94,-454.22
815.94,-453.29
815.94,-451.25
815.94,-449.01
815.94,-446.70
815.94,-444.36
815.94,-442.13
815.94,-439.72
-815.94,-437.66
-815.94,-435.74
-815.94,-434.27
-815.94,-432.86
-815.94,-431.47
-815.94,-430.22
-815.94,-429.03
-815.94,-427.94
-815.94,-426.86
-815.94,-425.90
-815.94,-425.04
-815.94,-424.23
-815.94,-423.50
-815.94,-422.84
-815.94,-422.25
-815.94,-421.74
-815.94,-421.31
-815.94,-420.96
-815.94,-420.66
-815.94,-420.54
-815.94,-420.45
-815.94,-420.36
-815.94,-420.30
-815.94,-420.26
-815.94,-420.23
-815.94,-420.22
-815.94,-420.23
-815.94,-420.25
-815.94,-420.29
815.94,-420.33
815.94,-420.36
815.94,-420.37
815.94,-420.36
815.94,-420.33
815.94,-420.28
815.94,-420.22
815.94,-420.13
815.94,-420.04
815.94,-419.92
815.94,-419.78
815.94,-419.63
815.94,-419.47
815.94,-419.28
815.94,-419.22
815.94,-418.88
815.94,-418.42
815.94,-417.91
815.94,-417.62
815.94,-417.04
815.94,-416.40
815.94,-415.69
815.94,-414.97
815.94,-414.46
815.94,-413.66
815.94,-412.78
815.94,-411.85
815.94,-410.93
815.94,-409.91
815.94,-408.90
815.94,-407.83
815.94,-406.70
815.94,-405.61
815.94,-404.43
815.94,-403.26
815.94,-402.07
815.94,-400.99
815.94,-399.71
815.94,-398.42
815.94,-397.13
815.94,-395.78
815.94,-394.40
815.94,-392.97
815.94,-391.57
815.94,-390.15
815.94,-388.74
815.94,-387.27
815.94,-385.78
815.94,-384.29
815.94,-382.77
815.94,-381.20
815.94,-379.75
815.94,-378.25
815.94,-376.74
815.94,-375.30
815.94,-373.79
815.94,-372.38
815.94,-370.92
-815.94,-369.40
-815.94,-367.96
-815.94,-366.53
-815.94,-365.23
-815.94,-364.00
-815.94,-362.89
-815.94,-361.85
-815.94,-360.90
-815.94,-360.06
-815.94,-359.29
-815.94,-358.64
-815.94,-358.08
-815.94,-357.62
-815.94,-357.41
-815.94,-357.09
-815.94,-357.05
-815.94,-356.86
-815.94,-356.78
-815.94,-356.72
-815.94,-356.67
-815.94,-356.65
-815.94,-356.65
-815.94,-356.66
-815.94,-356.70
-815.94,-356.74
-815.94,-356.81
-815.94,-356.89
-815.94,-356.99
-815.94,-357.11
-815.94,-357.24
-815.94,-357.40
-815.94,-357.75
-815.94,-358.16
-815.94,-358.61
815.94,-359.10
815.94,-359.51
815.94,-359.85
815.94,-360.00
815.94,-360.12
815.94,-360.23
815.94,-360.32
815.94,-360.39
815.94,-360.45
815.94,-360.50
815.94,-360.53
815.94,-360.55
815.94,-360.55
815.94,-360.55
815.94,-360.53
815.94,-360.50
815.94,-360.46
815.94,-360.40
815.94,-360.34
815.94,-360.26
815.94,-360.17
815.94,-360.07
815.94,-359.95
815.94,-359.83
815.94,-359.69
815.94,-359.54
815.94,-359.37
815.94,-359.19
815.94,-359.14
815.94,-358.82
815.94,-358.61
815.94,-358.17
815.94,-357.69
815.94,-357.17
815.94,-356.62
815.94,-356.05
815.94,-355.43
815.94,-354.77
815.94,-354.08
-815.94,-353.43
-815.94,-352.86
-815.94,-352.40
-815.94,-352.04
-815.94,-351.89
-815.94,-351.85
-815.94,-351.67
-815.94,-351.60
-815.94,-351.55
-815.94,-351.53
-815.94,-351.53
-815.94,-351.55
-815.94,-351.58
-815.94,-351.64
-815.94,-351.72
-815.94,-351.82
-815.94,-351.93
-815.94,-352.06
-815.94,-352.21
-815.94,-352.56
-815.94,-352.96
-815.94,-353.03
-815.94,-353.42
-815.94,-353.94
-815.94,-354.54
-815.94,-355.16
-815.94,-355.84
-815.94,-356.58
-815.94,-357.37
-815.94,-358.21
-815.94,-359.09
-815.94,-360.01
-815.94,-360.97
-815.94,-361.97
-815.94,-362.98
-815.94,-364.09
-815.94,-365.19
-815.94,-366.34
-815.94,-367.52
-815.94,-368.72
-815.94,-369.99
-815.94,-371.31
-815.94,-372.61
-815.94,-373.93
-815.94,-375.27
-815.94,-376.64
-815.94,-378.04
-815.94,-379.43
-815.94,-380.89
-815.94,-382.35
-815.94,-383.88
-815.94,-385.32
-815.94,-386.89
-815.94,-388.41
-815.94,-389.84
-815.94,-391.37
-815.94,-392.82
-815.94,-394.30
-815.94,-395.80
-815.94,-397.24
-815.94,-398.75
-815.94,-400.20
-815.94,-401.61
-815.94,-402.99
-815.94,-404.41
-815.94,-405.90
-815.94,-407.40
-815.94,-408.81
-815.94,-410.26
-815.94,-411.67
-815.94,-413.06
-815.94,-414.47
-815.94,-415.90
-815.94,-417.32
-815.94,-418.80
-815.94,-420.19
-815.94,-421.61
-815.94,-423.02
-815.94,-424.46
-815.94,-425.96
-815.94,-427.31
-815.94,-428.76
-815.94,-430.18
-815.94,-431.52
-815.94,-432.98
-815.94,-434.47
-815.94,-435.92
-815.94,-437.38
-815.94,-438.90
-815.94,-440.40
-815.94,-441.84
-815.94,-443.33
-815.94,-444.82
-815.94,-446.30
-815.94,-447.76
-815.94,-449.32
-815.94,-450.77
-815.94,-452.28
-815.94,-453.83
-815.94,-455.32
-815.94,-456.83
-815.94,-458.30
-815.94,-459.76
-815.94,-461.22
-815.94,-462.66
-815.94,-464.10
-815.94,-465.50
-815.94,-466.90
815.94,-468.27
815.94,-469.59
815.94,-470.80
815.94,-471.90
815.94,-472.86
815.94,-473.74
815.94,-474.48
815.94,-475.14
815.94,-475.71
815.94,-476.16
815.94,-476.50
815.94,-476.63
815.94,-476.75
815.94,-476.84
815.94,-476.91
815.94,-476.96
815.94,-476.99
815.94,-477.00
815.94,-476.98
815.94,-476.95
815.94,-476.90
815.94,-476.83
815.94,-476.75
815.94,-476.65
815.94,-476.54
815.94,-476.41
815.94,-476.26
815.94,-476.10
815.94,-475.91
815.94,-475.85
815.94,-475.50
815.94,-475.28
815.94,-475.04
815.94,-474.78
815.94,-474.49
815.94,-473.91
815.94,-473.29
-815.94,-472.58
-815.94,-471.95
-815.94,-471.42
-815.94,-470.94
-815.94,-470.87
-815.94,-470.55
-815.94,-470.38
-815.94,-470.10
-815.94,-469.99
-815.94,-469.89
-815.94,-469.82
-815.94,-469.76
-815.94,-469.72
-815.94,-469.70
-815.94,-469.70
-815.94,-469.72
-815.94,-469.75
-815.94,-469.79
-815.94,-469.85
-815.94,-469.92
-815.94,-470.01
-815.94,-470.11
-815.94,-470.21
-815.94,-470.34
-815.94,-470.46
-815.94,-470.61
-815.94,-470.94
-815.94,-471.32
-815.94,-471.73
-815.94,-472.18
-815.94,-472.68
-815.94,-473.20
-815.94,-473.76
-815.94,-474.35
-815.94,-474.96
-815.94,-475.61
-815.94,-476.27
-815.94,-476.96
-815.94,-477.69
-815.94,-478.43
-815.94,-479.18
-815.94,-479.95
-815.94,-480.74
-815.94,-481.56
-815.94,-482.39
-815.94,-483.22
-815.94,-484.10
-815.94,-484.97
-815.94,-485.84
-815.94,-486.74
-815.94,-487.36
-815.94,-488.29
-815.94,-489.20
-815.94,-490.14
-815.94,-491.09
-815.94,-492.06
-815.94,-493.07
-815.94,-494.02
-815.94,-495.03
-815.94,-496.04
-815.94,-497.05
-815.94,-498.06
-815.94,-499.11
-815.94,-500.15
-815.94,-501.00
-815.94,-502.07
-815.94,-503.17
-815.94,-504.23
-815.94,-505.33
-815.94,-506.44
-815.94,-507.59
-815.94,-508.70
-815.94,-509.88
-815.94,-511.03
-815.94,-512.17
-815.94,-513.34
-815.94,-514.44
-815.94,-515.61
-815.94,-516.80
-815.94,-518.00
-815.94,-519.24
-815.94,-520.51
-815.94,-521.76
-815.94,-523.02
-815.94,-524.28
-815.94,-525.59
-815.94,-526.85
-815.94,-528.18
-815.94,-529.52
-815.94,-530.83
-815.94,-532.17
-815.94,-533.58
-815.94,-534.93
-815.94,-536.34
-815.94,-537.77
-815.94,-539.22
-815.94,-540.61
-815.94,-542.06
-815.94,-543.53
-815.94,-544.99
-815.94,-546.47
-815.94,-548.03
-815.94,-549.58
-815.94,-551.06
-815.94,-552.54
-815.94,-553.98
-815.94,-555.52
-815.94,-557.04
-815.94,-558.41
-815.94,-559.90
-815.94,-561.39
815.94,-562.86
815.94,-564.28
815.94,-565.71
815.94,-567.02
815.94,-568.28
815.94,-569.47
815.94,-570.57
815.94,-571.59
815.94,-572.54
815.94,-573.40
815.94,-574.21
815.94,-574.96
815.94,-575.59
815.94,-576.19
815.94,-576.69
815.94,-577.11
815.94,-577.30
815.94,-577.47
815.94,-577.63
815.94,-577.76
815.94,-577.88
815.94,-577.97
815.94,-578.05
815.94,-578.12
815.94,-578.17
815.94,-578.21
815.94,-578.23
815.94,-578.24
815.94,-578.24
815.94,-578.23
815.94,-578.20
815.94,-578.16
815.94,-578.11
815.94,-578.05
815.94,-577.98
815.94,-577.89
815.94,-577.78
815.94,-577.67
815.94,-577.54
815.94,-577.40
815.94,-577.24
815.94,-577.08
815.94,-576.90
815.94,-576.71
815.94,-576.52
815.94,-576.30
815.94,-575.85
815.94,-575.35
815.94,-574.82
815.94,-574.26
815.94,-573.64
815.94,-573.00
815.94,-572.33
815.94,-571.60
815.94,-570.87
815.94,-570.07
815.94,-569.28
815.94,-568.43
815.94,-567.58
815.94,-566.68
815.94,-565.74
815.94,-564.81
815.94,-563.85
815.94,-562.83
815.94,-561.77
-815.94,-560.75
-815.94,-559.85
-815.94,-559.04
-815.94,-558.30
-815.94,-557.65
-815.94,-557.08
-815.94,-556.61
-815.94,-556.23
-815.94,-555.94
-815.94,-555.82
-815.94,-555.73
-815.94,-555.65
-815.94,-555.60
-815.94,-555.57
-815.94,-555.55
-815.94,-555.55
-815.94,-555.56
-815.94,-555.60
-815.94,-555.64
-815.94,-555.70
-815.94,-555.79
-815.94,-555.88
-815.94,-555.99
-815.94,-556.12
-815.94,-556.27
-815.94,-556.59
-815.94,-556.78
-815.94,-557.18
-815.94,-557.25
-815.94,-557.66
-815.94,-558.18
-815.94,-558.73
-815.94,-559.35
-815.94,-560.02
815.94,-560.72
815.94,-561.38
815.94,-561.96
815.94,-562.46
815.94,-562.89
815.94,-563.23
815.94,-563.38
815.94,-563.52
815.94,-563.64
815.94,-563.74
815.94,-563.82
815.94,-563.89
815.94,-563.93
815.94,-563.96
815.94,-563.96
815.94,-563.95
815.94,-563.92
815.94,-563.88
815.94,-563.82
815.94,-563.74
815.94,-563.65
815.94,-563.54
815.94,-563.43
815.94,-563.31
815.94,-563.16
815.94,-563.02
815.94,-562.85
815.94,-562.67
815.94,-562.62
815.94,-562.29
815.94,-562.07
815.94,-561.62
815.94,-561.13
815.94,-560.86
815.94,-560.57
815.94,-559.99
815.94,-559.38
815.94,-558.70
815.94,-558.00
815.94,-557.25
815.94,-556.49
815.94,-555.66
815.94,-554.83
815.94,-553.93
815.94,-553.04
815.94,-552.07
815.94,-551.29
815.94,-550.30
815.94,-549.25
815.94,-548.14
815.94,-547.05
815.94,-545.90
815.94,-544.76
815.94,-543.55
815.94,-542.34
815.94,-541.09
815.94,-539.85
815.94,-538.59
815.94,-537.28
815.94,-535.94
815.94,-534.59
815.94,-533.21
815.94,-531.77
815.94,-530.31
815.94,-528.85
815.94,-527.38
815.94,-525.87
815.94,-524.39
815.94,-522.90
815.94,-521.41
815.94,-519.90
815.94,-518.38
815.94,-516.90
815.94,-515.43
815.94,-513.97
815.94,-512.55
815.94,-511.11
815.94,-509.60
815.94,-508.15
815.94,-506.74
815.94,-505.29
815.94,-503.80
815.94,-502.42
815.94,-500.22
815.94,-498.02
815.94,-495.88
815.94,-493.62
815.94,-491.46
815.94,-489.11
815.94,-486.81
815.94,-484.56
815.94,-482.13
815.94,-479.79
815.94,-477.34
815.94,-474.70
815.94,-471.46
815.94,-468.12
815.94,-464.36
815.94,-460.88
815.94,-457.43
815.94,-453.32
815.94,-447.42
815.94,-440.73
815.94,-419.84
815.94,-407.70
-815.94,-397.99
-815.94,-396.08
-815.94,-395.13
-815.94,-393.23
-815.94,-391.72
-815.94,-390.37
-815.94,-389.04
-815.94,-387.80
-815.94,-386.65
-815.94,-385.61
-815.94,-384.61
-815.94,-383.69
-815.94,-382.90
-815.94,-382.21
-815.94,-381.59
-815.94,-381.06
-815.94,-380.62
-815.94,-380.43
-815.94,-380.26
-815.94,-380.21
-815.94,-379.99
-815.94,-379.89
-815.94,-379.80
-815.94,-379.74
-815.94,-379.69
-815.94,-379.66
-815.94,-379.65
-815.94,-379.66
-815.94,-379.69
-815.94,-379.73
-815.94,-379.78
-815.94,-379.85
-815.94,-379.94
-815.94,-380.04
-815.94,-380.16
-815.94,-380.29
-815.94,-380.59
-815.94,-380.77
-815.94,-380.96
-815.94,-381.17
-815.94,-381.61
-815.94,-382.12
-815.94,-382.66
-815.94,-383.26
-815.94,-383.90
-815.94,-384.61
-815.94,-385.36
-815.94,-386.13
-815.94,-386.95
-815.94,-387.83
-815.94,-388.73
-815.94,-389.65
-815.94,-390.66
-815.94,-391.63
-815.94,-392.70
-815.94,-393.77
-815.94,-394.87
-815.94,-395.99
-815.94,-397.13
815.94,-398.29
815.94,-399.38
815.94,-400.37
815.94,-401.31
815.94,-402.17
815.94,-402.91
815.94,-403.57
815.94,-404.13
815.94,-404.39
815.94,-404.64
815.94,-405.03
815.94,-405.20
815.94,-405.35
815.94,-405.48
815.94,-405.60
815.94,-405.70
815.94,-405.77
815.94,-405.83
815.94,-405.86
815.94,-405.87
815.94,-405.87
815.94,-405.84
815.94,-405.79
815.94,-405.73
815.94,-405.65
815.94,-405.55
815.94,-405.43
815.94,-405.31
815.94,-405.18
815.94,-405.02
815.94,-404.86
815.94,-404.67
815.94,-404.62
815.94,-404.26
815.94,-403.81
815.94,-403.56
815.94,-403.29
815.94,-402.74
815.94,-402.13
815.94,-401.47
815.94,-400.77
815.94,-400.04
815.94,-399.25
815.94,-398.42
815.94,-397.53
815.94,-396.63
815.94,-395.70
815.94,-394.74
815.94,-393.75
815.94,-392.73
815.94,-391.64
815.94,-390.57
815.94,-389.42
815.94,-388.25
815.94,-387.07
815.94,-385.82
815.94,-384.61
815.94,-383.32
815.94,-382.05
815.94,-380.75
815.94,-379.44
815.94,-378.13
815.94,-376.78
815.94,-375.37
-815.94,-374.04
-815.94,-372.83
-815.94,-371.69
-815.94,-370.62
-815.94,-369.68
-815.94,-368.82
-815.94,-368.06
-815.94,-367.40
-815.94,-366.81
-815.94,-366.33
-815.94,-366.11
-815.94,-365.82
-815.94,-365.77
-815.94,-365.56
-815.94,-365.47
-815.94,-365.40
-815.94,-365.35
-815.94,-365.31
-815.94,-365.30
-815.94,-365.30
-815.94,-365.32
-815.94,-365.36
-815.94,-365.42
-815.94,-365.49
-815.94,-365.58
-815.94,-365.68
-815.94,-365.80
-815.94,-365.94
-815.94,-365.98
-815.94,-366.26
-815.94,-366.63
-815.94,-366.85
-815.94,-367.08
-815.94,-367.56
-815.94,-368.10
-815.94,-368.70
-815.94,-369.35
-815.94,-370.05
-815.94,-370.80
-815.94,-371.59
-815.94,-372.43
-815.94,-373.31
-815.94,-374.24
-815.94,-375.20
-815.94,-376.23
-815.94,-377.26
-815.94,-378.31
-815.94,-379.43
-815.94,-380.40
-815.94,-381.56
-815.94,-382.77
-815.94,-384.02
-815.94,-385.28
-815.94,-386.58
-815.94,-387.89
-815.94,-389.21
-815.94,-390.61
-815.94,-391.98
-815.94,-393.41
-815.94,-394.85
-815.94,-396.27
-815.94,-397.76
-815.94,-399.27
-815.94,-400.76
-815.94,-402.28
-815.94,-403.74
-815.94,-405.21
-815.94,-406.69
-815.94,-408.21
-815.94,-409.75
-815.94,-411.21
-815.94,-412.62
-815.94,-414.10
-815.94,-415.53
-815.94,-417.06
-815.94,-418.61
-815.94,-420.21
-815.94,-421.57
-815.94,-423.11
-815.94,-424.55
-815.94,-426.03
-815.94,-427.48
-815.94,-428.97
-815.94,-430.44
-815.94,-431.91
815.94,-433.27
815.94,-434.71
815.94,-436.02
815.94,-437.29
815.94,-438.45
815.94,-439.52
815.94,-440.47
815.94,-441.29
815.94,-442.04
815.94,-442.68
815.94,-443.24
815.94,-443.67
815.94,-443.85
815.94,-444.01
815.94,-444.15
815.94,-444.27
815.94,-444.37
815.94,-444.44
815.94,-444.49
815.94,-444.51
815.94,-444.52
815.94,-444.50
815.94,-444.46
815.94,-444.40
815.94,-444.33
815.94,-444.23
815.94,-444.12
815.94,-443.99
815.94,-443.85
815.94,-443.70
815.94,-443.53
815.94,-443.34
815.94,-442.90
815.94,-442.42
815.94,-441.87
-815.94,-441.26
-815.94,-440.72
-815.94,-440.24
-815.94,-439.84
-815.94,-439.51
-815.94,-439.37
-815.94,-439.26
-815.94,-439.17
-815.94,-439.09
-815.94,-439.03
-815.94,-438.98
-815.94,-438.95
-815.94,-438.94
-815.94,-438.94
-815.94,-438.95
-815.94,-438.97
-815.94,-439.01
-815.94,-439.06
-815.94,-439.12
-815.94,-439.20
-815.94,-439.28
-815.94,-439.38
-815.94,-439.49
-815.94,-439.62
-815.94,-439.76
-815.94,-439.90
-815.94,-440.06
-815.94,-440.23
-815.94,-440.60
-815.94,-441.00
-815.94,-441.22
-815.94,-441.29
-815.94,-441.69
-815.94,-442.20
-815.94,-442.72
-815.94,-443.29
-815.94,-443.88
-815.94,-444.51
815.94,-445.16
815.94,-445.73
815.94,-446.20
815.94,-446.41
815.94,-446.46
815.94,-446.73
815.94,-446.87
815.94,-446.98
815.94,-447.07
815.94,-447.14
815.94,-447.19
815.94,-447.21
815.94,-447.21
815.94,-447.19
815.94,-447.15
815.94,-447.09
815.94,-447.01
815.94,-446.92
815.94,-446.81
815.94,-446.68
815.94,-446.54
815.94,-446.39
815.94,-446.22
815.94,-446.03
815.94,-445.60
815.94,-445.12
815.94,-444.57
815.94,-443.99
815.94,-443.36
815.94,-442.66
815.94,-441.90
815.94,-441.12
815.94,-440.26
815.94,-439.40
815.94,-438.48
815.94,-437.50
-815.94,-436.52
-815.94,-435.67
-815.94,-434.91
-815.94,-434.22
-815.94,-433.59
-815.94,-433.06
-815.94,-432.62
-815.94,-432.25
-815.94,-431.96
-815.94,-431.85
-815.94,-431.75
-815.94,-431.66
-815.94,-431.60
-815.94,-431.56
-815.94,-431.53
-815.94,-431.52
-815.94,-431.54
-815.94,-431.57
-815.94,-431.61
-815.94,-431.67
-815.94,-431.74
-815.94,-431.82
-815.94,-431.91
-815.94,-432.02
-815.94,-432.14
-815.94,-432.27
-815.94,-432.41
-815.94,-432.57
-815.94,-432.90
-815.94,-433.10
-815.94,-433.51
-815.94,-433.95
-815.94,-434.46
-815.94,-434.98
-815.94,-435.55
-815.94,-436.16
-815.94,-436.78
-815.94,-437.45
-815.94,-438.15
-815.94,-438.91
-815.94,-439.65
-815.94,-440.45
-815.94,-441.25
-815.94,-442.08
-815.94,-442.92
-815.94,-443.76
-815.94,-444.65
-815.94,-445.54
-815.94,-446.43
-815.94,-447.35
-815.94,-448.31
-815.94,-449.25
-815.94,-450.22
-815.94,-451.24
-815.94,-452.23
-815.94,-453.22
-815.94,-454.24
-815.94,-455.24
-815.94,-456.28
-815.94,-457.16
-815.94,-458.23
-815.94,-459.26
-815.94,-460.34
-815.94,-461.46
-815.94,-462.53
-815.94,-463.59
-815.94,-464.71
-815.94,-465.83
-815.94,-466.94
-815.94,-468.07
-815.94,-469.15
-815.94,-470.29
-815.94,-471.22
-815.94,-472.34
-815.94,-473.49
-815.94,-474.60
-815.94,-475.75
-815.94,-476.87
-815.94,-478.03
-815.94,-479.14
