SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
171.98,71.56,-1.59,90.47,-1.59,-0.11,0.00,-0.00,0.02,-0.00,0.02,-0.00-0.53,0.13,10.00
76.07,50.78,-1.66,88.42,-1.66,-0.11,0.13,-0.00,0.01,0.00,0.02,0.00-0.62,0.16,9.77
-60.51,50.78,-1.82,86.02,-1.82,-0.11,0.13,-0.00,0.01,0.00,0.02,-0.00-0.32,0.14,9.81
-148.46,50.78,-2.02,83.22,-2.02,-0.11,0.13,-0.00,0.01,0.00,0.02,0.00-0.16,-0.03,9.79
-181.55,50.78,-2.24,80.10,-2.24,-0.10,0.24,-0.00,0.00,0.00,0.02,0.00-0.24,-0.15,9.48
-82.56,100.39,-2.54,76.75,-2.54,-0.09,0.26,0.00,0.00,0.00,0.02,0.00-0.40,-0.07,9.64
420.54,100.39,-2.64,73.59,-2.64,-0.09,0.26,0.00,0.00,0.00,0.02,-0.00-0.54,-0.10,9.92
800.78,100.39,-1.30,71.68,-1.30,-0.08,0.26,0.00,-0.01,0.00,0.01,0.000.98,-0.03,10.20
800.78,100.39,2.57,74.35,2.57,-0.08,-0.13,-0.00,-0.01,0.00,-0.02,0.003.70,0.47,9.78
673.23,100.39,3.80,79.79,3.80,-0.09,-0.13,-0.00,-0.03,0.00,-0.04,-0.001.69,0.02,9.46
224.22,65.19,3.64,83.99,3.64,-0.10,-0.39,-0.00,-0.01,0.00,-0.04,0.000.91,-0.24,9.62
14.72,65.19,0.30,84.27,0.30,-0.10,-0.13,-0.00,0.01,0.00,-0.00,-0.01-2.56,-0.30,10.09
-40.08,65.19,-1.15,82.88,-1.15,-0.10,0.00,-0.00,0.01,0.00,0.01,0.00-0.76,-0.09,10.13
-23.07,65.19,-1.65,80.83,-1.65,-0.10,0.00,-0.00,0.02,0.00,0.02,-0.000.07,0.09,10.05
-1.03,47.59,-1.93,78.32,-1.93,-0.09,0.13,0.00,0.01,0.00,0.02,-0.00-0.78,-0.04,9.72
-50.00,47.59,-2.04,75.62,-2.04,-0.09,0.13,0.00,0.01,0.00,0.02,0.00-0.81,0.16,9.90
-50.84,47.59,-2.20,72.68,-2.20,-0.09,0.26,0.00,0.00,0.00,0.02,0.00-0.39,0.02,10.10
1.81,47.59,-2.38,69.40,-2.38,-0.08,0.24,0.00,0.00,0.00,0.02,0.00-0.24,-0.21,9.95
103.45,47.59,-2.65,65.89,-2.65,-0.08,0.26,0.00,0.00,0.00,0.02,-0.00-0.10,-0.19,9.77
675.64,98.80,-2.63,62.53,-2.63,-0.07,0.26,0.00,0.00,0.00,0.02,0.000.11,-0.18,9.81
800.78,98.80,1.11,63.29,1.11,-0.07,0.00,0.00,-0.01,0.00,-0.01,-0.012.14,-0.15,10.31
800.78,98.80,4.07,68.24,4.07,-0.07,-0.26,-0.00,-0.02,0.00,-0.04,0.011.86,0.25,10.36
606.69,98.80,4.82,74.49,4.82,-0.08,-0.26,-0.00,-0.02,0.00,-0.05,0.002.16,0.10,9.83
321.99,64.40,3.29,78.25,3.29,-0.09,-0.52,-0.00,0.01,0.00,-0.03,0.000.17,-0.01,9.89
166.00,64.40,0.20,78.45,0.20,-0.09,-0.13,-0.00,0.01,0.00,-0.00,-0.00-3.62,-0.77,9.93
133.02,64.40,-0.91,77.35,-0.91,-0.09,0.13,-0.00,-0.00,0.00,0.01,0.00-0.94,0.08,9.25
152.82,64.40,-1.29,75.76,-1.29,-0.09,0.13,-0.00,0.00,0.00,0.01,0.000.37,0.29,9.78
221.73,107.21,-1.48,73.84,-1.48,-0.09,0.13,0.00,0.00,0.00,0.01,-0.00-0.23,0.16,10.25
691.51,107.21,-1.61,71.97,-1.61,-0.08,0.00,0.00,0.02,0.00,0.02,-0.00-0.93,0.11,9.82
800.78,107.21,1.00,73.55,1.00,-0.08,0.13,0.00,-0.02,0.00,-0.01,-0.001.30,-0.03,9.77
760.39,107.21,4.00,78.84,4.00,-0.09,-0.13,-0.00,-0.03,0.00,-0.04,0.001.70,-0.09,10.29
535.37,107.21,4.18,84.27,4.18,-0.10,-0.26,-0.00,-0.02,0.00,-0.04,-0.001.98,-0.20,9.61
359.31,68.60,1.20,86.17,1.20,-0.10,-0.26,-0.00,0.01,0.00,-0.01,-0.00-1.96,0.07,10.01
220.73,68.60,-0.31,85.89,-0.31,-0.10,0.00,-0.00,0.00,0.00,0.00,-0.00-2.28,-0.24,10.37
153.41,68.60,-0.59,84.86,-0.59,-0.10,0.00,-0.00,0.01,0.00,0.01,0.000.12,0.02,10.01
